,M
64273,-0.02392755
64274,-0.0054049767
64275,0.023590177
64276,0.034450606
64277,0.021567596
64278,-0.0039125253
64279,-0.015619571
64280,-0.008459474
64281,0.0018567978
64282,-0.0019330445
64283,-0.02920151
64284,-0.05594218
64285,-0.062309466
64286,-0.04846527
64287,-0.037903994
64288,-0.05627238
64289,-0.09741304
64290,-0.13985516
64291,-0.15531029
64292,-0.14864779
64293,-0.141049
64294,-0.14142404
64295,-0.15736924
64296,-0.16775788
64297,-0.16507578
64298,-0.16727495
64299,-0.17379777
64300,-0.19717528
64301,-0.23092723
64302,-0.24620944
64303,-0.24769992
64304,-0.23003297
64305,-0.18861324
64306,-0.13534401
64307,-0.09463677
64308,-0.09884075
64309,-0.14599341
64310,-0.21191871
64311,-0.23559143
64312,-0.17892314
64313,-0.08080784
64314,-0.0064277556
64315,-0.004400722
64316,-0.03152991
64317,-0.03347358
64318,-0.007663442
64319,0.028567227
64320,0.0052196756
64321,-0.06628284
64322,-0.08725103
64323,-0.01572334
64324,0.12290268
64325,0.22229572
64326,0.19927509
64327,0.0901237
64328,0.0022798788
64329,0.015166016
64330,0.09142462
64331,0.14246973
64332,0.12549165
64333,0.08285575
64334,0.0956257
64335,0.17883426
64336,0.25635928
64337,0.23514077
64338,0.12472779
64339,0.023779474
64340,0.0140550565
64341,0.10199183
64342,0.2061756
64343,0.23190427
64344,0.18142074
64345,0.1342867
64346,0.13198458
64347,0.16018528
64348,0.16744334
64349,0.11780026
64350,0.049350068
64351,0.02557928
64352,0.08001621
64353,0.16186933
64354,0.19388823
64355,0.1553098
64356,0.07186535
64357,0.012660779
64358,0.012032399
64359,0.03915115
64360,0.044653106
64361,0.018156996
64362,-0.0080585955
64363,-0.0075156107
64364,0.031912442
64365,0.06166732
64366,0.039581265
64367,-0.021198262
64368,-0.08092846
64369,-0.080866635
64370,-0.038803205
64371,0.0029542705
64372,0.01751971
64373,-0.012306068
64374,-0.03207596
64375,-0.019443192
64376,0.0042133224
64377,0.013215621
64378,-0.018837124
64379,-0.059393663
64380,-0.07235594
64381,-0.04006532
64382,0.008320673
64383,0.019896565
64384,-0.0022583848
64385,-0.040227167
64386,-0.04885756
64387,-0.018126998
64388,0.011108971
64389,0.01602913
64390,-0.015104234
64391,-0.034054153
64392,-0.010770965
64393,0.026975594
64394,0.05660772
64395,0.042844478
64396,-0.001463488
64397,-0.024780804
64398,-0.011469062
64399,0.024413243
64400,0.038259998
64401,0.0100886915
64402,-0.02474955
64403,-0.034003522
64404,-0.006839249
64405,0.031249672
64406,0.03518358
64407,0.005623699
64408,-0.024777358
64409,-0.026939683
64410,0.003175089
64411,0.029207211
64412,0.027041392
64413,0.0033559655
64414,-0.013491088
64415,0.0042684567
64416,0.036990587
64417,0.05346627
64418,0.03658149
64419,0.0064626685
64420,0.0018903239
64421,0.022074712
64422,0.048009254
64423,0.046971135
64424,0.022664145
64425,0.0089752525
64426,0.017970404
64427,0.050905373
64428,0.06443262
64429,0.039556537
64430,0.00674398
64431,-0.01102362
64432,0.010050122
64433,0.042430505
64434,0.049348965
64435,0.036307182
64436,0.012979138
64437,0.006467536
64438,0.020348672
64439,0.02639622
64440,0.017602043
64441,-8.267571e-05
64442,-0.016844276
64443,-0.013468667
64444,0.0021986174
64445,0.0037158115
64446,-0.008237941
64447,-0.030304784
64448,-0.043739587
64449,-0.03540038
64450,-0.022546357
64451,-0.018387804
64452,-0.034967046
64453,-0.055293802
64454,-0.06060746
64455,-0.050664462
64456,-0.03432363
64457,-0.03812103
64458,-0.064916044
64459,-0.096014254
64460,-0.10839481
64461,-0.10474462
64462,-0.1051382
64463,-0.11320347
64464,-0.1361137
64465,-0.1559082
64466,-0.15488282
64467,-0.14852111
64468,-0.15285456
64469,-0.17987886
64470,-0.21296449
64471,-0.23562057
64472,-0.23962511
64473,-0.21955295
64474,-0.19333407
64475,-0.15330221
64476,-0.115331925
64477,-0.11190821
64478,-0.14078662
64479,-0.20452341
64480,-0.25454116
64481,-0.2271433
64482,-0.13568732
64483,-0.037375096
64484,0.0026308442
64485,-0.01870443
64486,-0.039859235
64487,-0.032017685
64488,0.006346838
64489,0.025030278
64490,-0.02243311
64491,-0.057838604
64492,-0.01272811
64493,0.099692754
64494,0.21185146
64495,0.22680834
64496,0.14184761
64497,0.049678013
64498,0.03710993
64499,0.10207384
64500,0.1595685
64501,0.15600531
64502,0.11957317
64503,0.121127784
64504,0.19488019
64505,0.2747474
64506,0.2668491
64507,0.1653931
64508,0.05828637
64509,0.03493907
64510,0.1049231
64511,0.20208965
64512,0.2326023
64513,0.17946272
64514,0.12592399
64515,0.12466465
64516,0.15594696
64517,0.17151152
64518,0.13329822
64519,0.066820376
64520,0.03717138
64521,0.079898514
64522,0.1580281
64523,0.18899329
64524,0.14825173
64525,0.07272272
64526,0.014405976
64527,0.016662551
64528,0.05505843
64529,0.06401512
64530,0.02639689
64531,-0.01929492
64532,-0.029635761
64533,0.004210982
64534,0.042969875
64535,0.036364995
64536,-0.025924737
64537,-0.08915007
64538,-0.09209635
64539,-0.048192326
64540,-0.008295256
64541,-0.0104358075
64542,-0.051756512
64543,-0.08199256
64544,-0.058076654
64545,0.00029408422
64546,0.030822318
64547,0.005703136
64548,-0.04968052
64549,-0.08034243
64550,-0.050845303
64551,0.0074557136
64552,0.036925457
64553,0.014352156
64554,-0.031250905
64555,-0.04442975
64556,-0.016837163
64557,0.015090199
64558,0.01531873
64559,-0.027190035
64560,-0.055870794
64561,-0.028131604
64562,0.028689004
64563,0.069646865
64564,0.053092077
64565,-0.0044548945
64566,-0.042747565
64567,-0.032798037
64568,0.0099808825
64569,0.034791876
64570,0.015543462
64571,-0.017023882
64572,-0.03157932
64573,-0.013972084
64574,0.017091975
64575,0.0206939
64576,-0.004821502
64577,-0.032761514
64578,-0.03185315
64579,0.0004869188
64580,0.035747807
64581,0.04674726
64582,0.025168598
64583,0.0046022492
64584,0.007021059
64585,0.03135568
64586,0.061375394
64587,0.058957323
64588,0.03153653
64589,0.01122176
64590,0.014558869
64591,0.039276745
64592,0.05466902
64593,0.050723206
64594,0.036677543
64595,0.024594154
64596,0.038794037
64597,0.062972955
64598,0.06369728
64599,0.047485184
64600,0.02918222
64601,0.029242778
64602,0.0516034
64603,0.07151144
64604,0.07132221
64605,0.042512733
64606,0.009824966
64607,0.0005062636
64608,0.006099799
64609,0.012198128
64610,0.0034174565
64611,-0.021148873
64612,-0.03906359
64613,-0.033143245
64614,-0.014183407
64615,-0.009788568
64616,-0.033945214
64617,-0.07279382
64618,-0.0968634
64619,-0.08972682
64620,-0.06212795
64621,-0.04238698
64622,-0.05102916
64623,-0.07557141
64624,-0.08920741
64625,-0.08446314
64626,-0.07102589
64627,-0.07488875
64628,-0.10333291
64629,-0.1312919
64630,-0.1367408
64631,-0.11254049
64632,-0.08422661
64633,-0.076792695
64634,-0.10089653
64635,-0.14956531
64636,-0.18202843
64637,-0.18966326
64638,-0.18802324
64639,-0.18691437
64640,-0.20586737
64641,-0.23451763
64642,-0.24786963
64643,-0.23281044
64644,-0.18010923
64645,-0.12973021
64646,-0.12514849
64647,-0.16487795
64648,-0.2340088
64649,-0.2721211
64650,-0.23144859
64651,-0.13772857
64652,-0.0499663
64653,-0.02555406
64654,-0.05136682
64655,-0.06601125
64656,-0.04171968
64657,0.00533183
64658,0.021765986
64659,-0.022954095
64660,-0.065982774
64661,-0.021919597
64662,0.10788873
64663,0.23787367
64664,0.27161363
64665,0.19219394
64666,0.08706301
64667,0.06273765
64668,0.12487371
64669,0.19015615
64670,0.20076151
64671,0.16480273
64672,0.15340842
64673,0.22072472
64674,0.30620736
64675,0.31029406
64676,0.21112275
64677,0.08434185
64678,0.03612559
64679,0.093830936
64680,0.1997057
64681,0.25994983
64682,0.22036001
64683,0.15329552
64684,0.1308586
64685,0.13611276
64686,0.14426681
64687,0.11359091
64688,0.044216953
64689,0.011928737
64690,0.048245896
64691,0.1218034
64692,0.17217447
64693,0.14829415
64694,0.0752547
64695,0.009255574
64696,-0.011117281
64697,0.017618254
64698,0.03204949
64699,0.008399962
64700,-0.020194367
64701,-0.036506966
64702,-0.0118462695
64703,0.03301978
64704,0.033093717
64705,-0.020039812
64706,-0.08734516
64707,-0.11508599
64708,-0.0862411
64709,-0.039701518
64710,-0.013836729
64711,-0.028564233
64712,-0.05667096
64713,-0.051986445
64714,-0.023218827
64715,-0.0077436287
64716,-0.028970145
64717,-0.07238165
64718,-0.10278697
64719,-0.08761462
64720,-0.033904456
64721,0.0036602602
64722,0.0015354152
64723,-0.028380016
64724,-0.05819972
64725,-0.059261538
64726,-0.043183267
64727,-0.034785595
64728,-0.04683712
64729,-0.06508034
64730,-0.052842155
64731,-0.024756264
64732,-0.0047913417
64733,0.0075819497
64734,-0.009783211
64735,-0.031086627
64736,-0.024636913
64737,-0.011089024
64738,-0.0005603979
64739,-0.0020052397
64740,-0.0054470687
64741,0.0019021529
64742,0.01122607
64743,0.02331646
64744,0.025011312
64745,0.01267111
64746,0.011675825
64747,0.022193242
64748,0.034540676
64749,0.046414845
64750,0.048938558
64751,0.04930855
64752,0.057052918
64753,0.07271286
64754,0.083960496
64755,0.08226248
64756,0.071817674
64757,0.058465928
64758,0.060215313
64759,0.07363855
64760,0.07855614
64761,0.06733067
64762,0.050144974
64763,0.046910718
64764,0.055012867
64765,0.0611247
64766,0.0585926
64767,0.037509546
64768,0.010194795
64769,0.0022901162
64770,0.010647469
64771,0.021155378
64772,0.020776177
64773,0.0056859786
64774,-0.009376038
64775,-0.015456613
64776,-0.016395163
64777,-0.021413239
64778,-0.033465147
64779,-0.048931047
64780,-0.058950324
64781,-0.05027813
64782,-0.037682008
64783,-0.039397217
64784,-0.047437564
64785,-0.053473692
64786,-0.053587683
64787,-0.04980963
64788,-0.04894391
64789,-0.05942038
64790,-0.07921551
64791,-0.08189109
64792,-0.057802577
64793,-0.0320859
64794,-0.018958032
64795,-0.02777213
64796,-0.059769202
64797,-0.089011066
64798,-0.096049175
64799,-0.087367386
64800,-0.07971531
64801,-0.074118316
64802,-0.07532614
64803,-0.0792422
64804,-0.0752324
64805,-0.08792457
64806,-0.12344395
64807,-0.16399568
64808,-0.19201458
64809,-0.18646157
64810,-0.16739605
64811,-0.16376133
64812,-0.1821547
64813,-0.21272977
64814,-0.19861665
64815,-0.1399638
64816,-0.115434304
64817,-0.14517197
64818,-0.2184369
64819,-0.278211
64820,-0.24275485
64821,-0.13640772
64822,-0.038518168
64823,-0.022455292
64824,-0.07293934
64825,-0.09179124
64826,-0.04818741
64827,0.025527593
64828,0.061459493
64829,0.002442371
64830,-0.07403622
64831,-0.05194648
64832,0.07239615
64833,0.2148972
64834,0.26017228
64835,0.18412274
64836,0.08052814
64837,0.06103829
64838,0.1440553
64839,0.22266495
64840,0.21760683
64841,0.15608549
64842,0.12732835
64843,0.19737636
64844,0.31720522
64845,0.35896355
64846,0.26285052
64847,0.11552672
64848,0.049047403
64849,0.10103768
64850,0.20553601
64851,0.25365064
64852,0.1908641
64853,0.098532036
64854,0.07748517
64855,0.12698461
64856,0.16906145
64857,0.12824163
64858,0.027339399
64859,-0.044578765
64860,-0.016974665
64861,0.08916574
64862,0.15910734
64863,0.13062382
64864,0.04035144
64865,-0.034489527
64866,-0.032507304
64867,0.017431375
64868,0.03521908
64869,-0.004239851
64870,-0.05969024
64871,-0.06482057
64872,-0.010344908
64873,0.043156043
64874,0.044004872
64875,-0.016299315
64876,-0.08252283
64877,-0.09471991
64878,-0.053229276
64879,-0.007140592
64880,-0.0006376241
64881,-0.02656225
64882,-0.051026743
64883,-0.04114705
64884,-0.0061854906
64885,0.008331545
64886,-0.015948433
64887,-0.059217434
64888,-0.077073045
64889,-0.049087707
64890,-0.0060575507
64891,0.01792668
64892,0.002676103
64893,-0.030134665
64894,-0.036612432
64895,-0.013965657
64896,0.015097697
64897,0.015840648
64898,-0.01690992
64899,-0.042109385
64900,-0.032260556
64901,0.0069877105
64902,0.04537512
64903,0.049957633
64904,0.022679036
64905,0.0009040118
64906,0.006852266
64907,0.02719177
64908,0.036328
64909,0.015448701
64910,-0.012484116
64911,-0.015836094
64912,0.0071589965
64913,0.038232647
64914,0.042850852
64915,0.02339987
64916,0.0035703059
64917,-0.0077458434
64918,0.0035730354
64919,0.016628752
64920,0.007323423
64921,0.00042677086
64922,0.0059535033
64923,0.017988633
64924,0.030360619
64925,0.029750338
64926,0.012814124
64927,-0.0081312675
64928,-0.0071134013
64929,0.010111876
64930,0.021224268
64931,0.026714008
64932,0.027149823
64933,0.02246775
64934,0.024642184
64935,0.040417273
64936,0.047160815
64937,0.03132024
64938,0.011252566
64939,-0.00064831844
64940,0.008672829
64941,0.03253307
64942,0.041536428
64943,0.030478496
64944,0.012030893
64945,0.008636575
64946,0.025771603
64947,0.045079514
64948,0.046553157
64949,0.023773883
64950,0.00022337837
64951,0.0029455146
64952,0.022356987
64953,0.0285317
64954,0.010840069
64955,-0.027040292
64956,-0.061042584
64957,-0.06500549
64958,-0.045950416
64959,-0.03279922
64960,-0.049656156
64961,-0.07888528
64962,-0.09014959
64963,-0.0768197
64964,-0.053965025
64965,-0.051337685
64966,-0.07779397
64967,-0.11536164
64968,-0.12933034
64969,-0.11392356
64970,-0.092026986
64971,-0.08850179
64972,-0.11286883
64973,-0.12870972
64974,-0.13055
64975,-0.12754194
64976,-0.12984872
64977,-0.15885293
64978,-0.18327771
64979,-0.18579498
64980,-0.17046097
64981,-0.15838996
64982,-0.17914745
64983,-0.20900568
64984,-0.21039464
64985,-0.1600006
64986,-0.10146952
64987,-0.09142186
64988,-0.1420616
64989,-0.2309026
64990,-0.25502434
64991,-0.17847586
64992,-0.062274843
64993,0.010149823
64994,-0.016690262
64995,-0.0697167
64996,-0.07423524
64997,-0.022237377
64998,0.04122915
64999,0.025189882
65000,-0.06332154
65001,-0.105619475
65002,-0.026414178
65003,0.12360237
65004,0.23122793
65005,0.20590387
65006,0.07980653
65007,-0.0033206912
65008,0.029041788
65009,0.12968622
65010,0.19399692
65011,0.16875319
65012,0.113790154
65013,0.1199165
65014,0.2111371
65015,0.2943898
65016,0.26811832
65017,0.14601375
65018,0.043133795
65019,0.05092523
65020,0.15047498
65021,0.25572464
65022,0.26137155
65023,0.17429562
65024,0.10877312
65025,0.11046111
65026,0.15528424
65027,0.171676
65028,0.1095728
65029,0.023034558
65030,-0.007985131
65031,0.051508218
65032,0.14273298
65033,0.16662735
65034,0.10103626
65035,-0.0017894167
65036,-0.058758184
65037,-0.032453284
65038,0.02290532
65039,0.039884824
65040,0.0009203194
65041,-0.046401754
65042,-0.045285743
65043,0.00028199443
65044,0.040228352
65045,0.015225974
65046,-0.057618316
65047,-0.106938325
65048,-0.094565734
65049,-0.030438386
65050,0.02113723
65051,0.018628405
65052,-0.02033285
65053,-0.0505473
65054,-0.030076638
65055,0.019181045
65056,0.041944
65057,0.018634988
65058,-0.023785794
65059,-0.039197203
65060,-0.00668749
65061,0.046771705
65062,0.06477413
65063,0.028718531
65064,-0.026141305
65065,-0.045480452
65066,-0.006676648
65067,0.038551357
65068,0.033588096
65069,-0.015138433
65070,-0.0604379
65071,-0.057256863
65072,-0.008864285
65073,0.031135658
65074,0.018172769
65075,-0.027315455
65076,-0.049959194
65077,-0.029361058
65078,0.009412674
65079,0.014418935
65080,-0.02507442
65081,-0.062311795
65082,-0.05851214
65083,-0.011279509
65084,0.031905714
65085,0.027861223
65086,-0.010204925
65087,-0.043834895
65088,-0.03141552
65089,0.015024384
65090,0.0352113
65091,0.024698548
65092,0.011675652
65093,0.017739115
65094,0.05028177
65095,0.07960221
65096,0.07074555
65097,0.02287153
65098,-0.008742711
65099,0.0091755735
65100,0.04985016
65101,0.082802564
65102,0.07806872
65103,0.047371052
65104,0.03160582
65105,0.04100604
65106,0.06403308
65107,0.062447544
65108,0.0359109
65109,0.019184234
65110,0.019565964
65111,0.050037913
65112,0.07722475
65113,0.058219995
65114,0.016420025
65115,-0.021122579
65116,-0.02851955
65117,-0.004850344
65118,0.015148816
65119,0.008057678
65120,-0.020043302
65121,-0.032682307
65122,-0.019749722
65123,-0.0027008648
65124,-0.0034551553
65125,-0.0289193
65126,-0.059122663
65127,-0.07240559
65128,-0.05959235
65129,-0.04404479
65130,-0.04683085
65131,-0.053188786
65132,-0.061730035
65133,-0.07103917
65134,-0.075328134
65135,-0.090257466
65136,-0.10359456
65137,-0.10647001
65138,-0.102877855
65139,-0.08773531
65140,-0.08293733
65141,-0.09130004
65142,-0.108362846
65143,-0.13190122
65144,-0.14768809
65145,-0.15978955
65146,-0.16848783
65147,-0.17583546
65148,-0.18134542
65149,-0.18433213
65150,-0.19184254
65151,-0.19568911
65152,-0.20714013
65153,-0.23145527
65154,-0.2506538
65155,-0.25312856
65156,-0.2131182
65157,-0.15211058
65158,-0.121837944
65159,-0.14000906
65160,-0.21365999
65161,-0.2764719
65162,-0.25148854
65163,-0.16103871
65164,-0.06423963
65165,-0.029901572
65166,-0.06217179
65167,-0.08691892
65168,-0.06550953
65169,-0.008217892
65170,0.02189439
65171,-0.021817088
65172,-0.07173057
65173,-0.038147584
65174,0.084962614
65175,0.21541853
65176,0.2464991
65177,0.16051519
65178,0.047206957
65179,0.020239253
65180,0.097622715
65181,0.19171637
65182,0.22218645
65183,0.18090545
65184,0.14909925
65185,0.18970376
65186,0.26338992
65187,0.2897369
65188,0.21780057
65189,0.10723508
65190,0.0659487
65191,0.11798004
65192,0.2184782
65193,0.26922184
65194,0.21578993
65195,0.13747679
65196,0.10772856
65197,0.13037504
65198,0.16085453
65199,0.13857967
65200,0.0727044
65201,0.022636246
65202,0.040745344
65203,0.11376686
65204,0.15957928
65205,0.12802224
65206,0.043547552
65207,-0.031702988
65208,-0.044926725
65209,0.009008927
65210,0.06290536
65211,0.056329425
65212,0.00988618
65213,-0.030385576
65214,-0.026704593
65215,0.013422823
65216,0.030905291
65217,6.7857894e-05
65218,-0.051582534
65219,-0.07641045
65220,-0.04552423
65221,0.0064754062
65222,0.024231197
65223,-0.007881546
65224,-0.05457168
65225,-0.057100113
65226,-0.0067813047
65227,0.047634315
65228,0.056352966
65229,0.016673235
65230,-0.03277687
65231,-0.04321592
65232,-0.004769702
65233,0.029948384
65234,0.030535435
65235,0.005337939
65236,-0.015436957
65237,0.0039124917
65238,0.032589007
65239,0.026573338
65240,-0.011598237
65241,-0.058814712
65242,-0.06513758
65243,-0.017612323
65244,0.030033296
65245,0.043542977
65246,0.018893573
65247,-0.012108981
65248,-0.014379976
65249,-0.0129436795
65250,-0.024932653
65251,-0.047304697
65252,-0.06348622
65253,-0.036762442
65254,0.015385239
65255,0.0429719
65256,0.028127285
65257,-0.011390538
65258,-0.03919569
65259,-0.02767146
65260,0.004972833
65261,0.02050059
65262,0.018034896
65263,0.020174587
65264,0.043351315
65265,0.07594995
65266,0.08779725
65267,0.061463594
65268,0.019619618
65269,0.00302409
65270,0.028504226
65271,0.072053574
65272,0.091226175
65273,0.08920511
65274,0.0759537
65275,0.06127876
65276,0.06611616
65277,0.06887991
65278,0.059966538
65279,0.054618288
65280,0.053001504
65281,0.058796264
65282,0.07019605
65283,0.06967402
65284,0.06017424
65285,0.048032403
65286,0.027788099
65287,0.016454061
65288,0.01180439
65289,0.014632346
65290,0.023712711
65291,0.014435036
65292,0.000799156
65293,-0.013571465
65294,-0.02390071
65295,-0.015359205
65296,-0.0042706314
65297,-0.00947693
65298,-0.029024052
65299,-0.04118049
65300,-0.041804407
65301,-0.035549458
65302,-0.04034055
65303,-0.0653165
65304,-0.09220122
65305,-0.10810612
65306,-0.09311701
65307,-0.068908915
65308,-0.07175192
65309,-0.0974722
65310,-0.13168293
65311,-0.1487397
65312,-0.13599342
65313,-0.116540454
65314,-0.12222842
65315,-0.14443621
65316,-0.1707855
65317,-0.18364188
65318,-0.1719989
65319,-0.17836265
65320,-0.20068565
65321,-0.23037995
65322,-0.2478742
65323,-0.2263135
65324,-0.2109674
65325,-0.21292415
65326,-0.2340066
65327,-0.26462296
65328,-0.23424754
65329,-0.14396545
65330,-0.08126103
65331,-0.086747855
65332,-0.15447177
65333,-0.23623863
65334,-0.2300946
65335,-0.1340348
65336,-0.027826572
65337,0.0063393633
65338,-0.043271236
65339,-0.072273366
65340,-0.04491797
65341,0.015964344
65342,0.054764263
65343,-0.0016747725
65344,-0.08841134
65345,-0.08419202
65346,0.029327732
65347,0.16699925
65348,0.22931518
65349,0.1685721
65350,0.054321922
65351,0.015567286
65352,0.077478044
65353,0.1563945
65354,0.17211741
65355,0.13320763
65356,0.11034329
65357,0.1650486
65358,0.26779172
65359,0.31106293
65360,0.23591171
65361,0.10077167
65362,0.03387159
65363,0.0790698
65364,0.1844361
65365,0.26137906
65366,0.2304046
65367,0.15375023
65368,0.13344786
65369,0.16992639
65370,0.21298435
65371,0.19545856
65372,0.1112751
65373,0.04104832
65374,0.054223534
65375,0.14081
65376,0.21341458
65377,0.18988541
65378,0.09359419
65379,0.00861178
65380,-0.0099097425
65381,0.041685954
65382,0.08613172
65383,0.058644682
65384,-0.007039096
65385,-0.04438311
65386,-0.016978122
65387,0.04385482
65388,0.069612816
65389,0.01938253
65390,-0.06878622
65391,-0.10610296
65392,-0.066437475
65393,0.0003117367
65394,0.022467123
65395,-0.02528988
65396,-0.088624164
65397,-0.09853487
65398,-0.034645624
65399,0.042204626
65400,0.04592476
65401,-0.022327924
65402,-0.09060309
65403,-0.09224996
65404,-0.021879977
65405,0.040854022
65406,0.03283173
65407,-0.02100401
65408,-0.051455136
65409,-0.016885886
65410,0.04213955
65411,0.05322292
65412,-0.010609324
65413,-0.09366186
65414,-0.09768667
65415,-0.012411317
65416,0.08240064
65417,0.110115714
65418,0.055052463
65419,-0.011259149
65420,-0.028014783
65421,0.0014317567
65422,0.032278456
65423,0.011009434
65424,-0.03076613
65425,-0.027884223
65426,0.026371405
65427,0.08672456
65428,0.08897822
65429,0.024754945
65430,-0.047696956
65431,-0.06925272
65432,-0.030171871
65433,0.024927603
65434,0.046492077
65435,0.03649466
65436,0.032103825
65437,0.0505887
65438,0.07034658
65439,0.062442873
65440,0.021552281
65441,-0.022397477
65442,-0.015591709
65443,0.036990408
65444,0.08477169
65445,0.096920714
65446,0.06329744
65447,0.027166104
65448,0.022738997
65449,0.038176972
65450,0.057471108
65451,0.051933836
65452,0.03269367
65453,0.034661412
65454,0.05539019
65455,0.07617842
65456,0.06989315
65457,0.038003247
65458,0.009975225
65459,0.005645037
65460,0.024843784
65461,0.03395781
65462,0.019777765
65463,-0.0052074464
65464,-0.024388881
65465,-0.017409677
65466,-0.0018010613
65467,-0.004002716
65468,-0.02857183
65469,-0.054655362
65470,-0.06072715
65471,-0.050382186
65472,-0.037483536
65473,-0.0448315
65474,-0.07223985
65475,-0.09807737
65476,-0.09814843
65477,-0.08031549
65478,-0.07556797
65479,-0.083824106
65480,-0.109814726
65481,-0.13053286
65482,-0.12223015
65483,-0.112545855
65484,-0.11437196
65485,-0.14007291
65486,-0.16629489
65487,-0.16434023
65488,-0.156576
65489,-0.14514133
65490,-0.15185197
65491,-0.1838938
65492,-0.2057477
65493,-0.20752105
65494,-0.19759771
65495,-0.2032549
65496,-0.22854985
65497,-0.26135853
65498,-0.27728486
65499,-0.2621396
65500,-0.23256882
65501,-0.17175934
65502,-0.1271447
65503,-0.13077149
65504,-0.14638992
65505,-0.20056483
65506,-0.24331376
65507,-0.21389753
65508,-0.1471781
65509,-0.06585
65510,-0.018918736
65511,-0.018318238
65512,-0.016180625
65513,-0.009751503
65514,0.0003011238
65515,-0.0011286585
65516,-0.046324413
65517,-0.077297114
65518,-0.02271001
65519,0.08904368
65520,0.20468476
65521,0.25676224
65522,0.19286843
65523,0.09448236
65524,0.058785148
65525,0.0846771
65526,0.1463307
65527,0.18981794
65528,0.18394913
65529,0.18658511
65530,0.23479551
65531,0.29165024
65532,0.29711887
65533,0.21569727
65534,0.10739621
65535,0.06417246
65536,0.1031866
65537,0.20525424
65538,0.28362748
65539,0.25665376
65540,0.19745147
65541,0.16708773
65542,0.15731499
65543,0.16680977
65544,0.14468929
65545,0.08846662
65546,0.05712219
65547,0.0809051
65548,0.14624761
65549,0.18014427
65550,0.1487983
65551,0.076812714
65552,0.008052732
65553,-0.011283627
65554,0.011968203
65555,0.030060263
65556,0.011537936
65557,-0.014810193
65558,-0.02283781
65559,-0.012002854
65560,0.008569314
65561,0.0030856598
65562,-0.04078364
65563,-0.084497966
65564,-0.089838326
65565,-0.06307347
65566,-0.026461925
65567,-0.018448463
65568,-0.036310658
65569,-0.04831153
65570,-0.044162903
65571,-0.0083209155
65572,0.013086427
65573,-0.005032956
65574,-0.037080683
65575,-0.06192071
65576,-0.052328084
65577,-0.018044969
65578,0.013617399
65579,0.019505437
65580,0.00899381
65581,0.008372832
65582,0.023192436
65583,0.027366022
65584,0.0070797415
65585,-0.022314547
65586,-0.044682954
65587,-0.027551755
65588,0.021392312
65589,0.06363532
65590,0.059422866
65591,0.023532549
65592,-0.008075464
65593,-0.03244621
65594,-0.028007926
65595,-0.025444236
65596,-0.03552114
65597,-0.035072554
65598,-0.014642973
65599,0.020017512
65600,0.027314447
65601,0.011258617
65602,-0.031821586
65603,-0.075371996
65604,-0.07074212
65605,-0.040048335
65606,-0.003118046
65607,0.02339995
65608,0.03687822
65609,0.04406039
65610,0.043436587
65611,0.04289893
65612,0.035164196
65613,0.01688676
65614,0.009921119
65615,0.028601998
65616,0.06334663
65617,0.0972317
65618,0.110040896
65619,0.08730403
65620,0.0509998
65621,0.033818983
65622,0.039706305
65623,0.0630424
65624,0.07309309
65625,0.0595306
65626,0.04898156
65627,0.050558694
65628,0.0701281
65629,0.07364071
65630,0.046204038
65631,0.012117258
65632,-0.012965064
65633,-0.001593568
65634,0.022182396
65635,0.0264501
65636,0.0070529445
65637,-0.021854054
65638,-0.031866297
65639,-0.032073602
65640,-0.03112529
65641,-0.039461177
65642,-0.052999366
65643,-0.054694787
65644,-0.04596048
65645,-0.027951293
65646,-0.029573053
65647,-0.04452488
65648,-0.052333806
65649,-0.06249863
65650,-0.056612186
65651,-0.051422663
65652,-0.053404454
65653,-0.05377245
65654,-0.07187405
65655,-0.08053973
65656,-0.084497385
65657,-0.09576644
65658,-0.09842275
65659,-0.10954025
65660,-0.12295769
65661,-0.13351373
65662,-0.14215662
65663,-0.14519866
65664,-0.15192494
65665,-0.16253749
65666,-0.18335214
65667,-0.20691055
65668,-0.22241607
65669,-0.23013459
65670,-0.22750796
65671,-0.23556225
65672,-0.254242
65673,-0.27118528
65674,-0.28522536
65675,-0.23894688
65676,-0.14741835
65677,-0.1072008
65678,-0.121683896
65679,-0.19182877
65680,-0.27873755
65681,-0.26656377
65682,-0.16369131
65683,-0.047727045
65684,0.0041465196
65685,-0.034787405
65686,-0.06405924
65687,-0.04110651
65688,0.010436037
65689,0.05191713
65690,-0.0014601203
65691,-0.09528392
65692,-0.08850711
65693,0.039037213
65694,0.20623656
65695,0.29183996
65696,0.21991496
65697,0.064267315
65698,-0.008606628
65699,0.05196464
65700,0.1565253
65701,0.21175726
65702,0.17288232
65703,0.12041946
65704,0.16735877
65705,0.27691352
65706,0.34356675
65707,0.27230322
65708,0.09985187
65709,0.0041164043
65710,0.047854166
65711,0.18654287
65712,0.30539566
65713,0.2706212
65714,0.15738444
65715,0.102724105
65716,0.123441026
65717,0.18413061
65718,0.18197884
65719,0.08053573
65720,-0.00476094
65721,0.009035768
65722,0.115165606
65723,0.21868858
65724,0.20466414
65725,0.09296547
65726,-0.008515857
65727,-0.023341874
65728,0.041474424
65729,0.08773468
65730,0.043180417
65731,-0.035100583
65732,-0.06927287
65733,-0.028371211
65734,0.06362421
65735,0.09169617
65736,0.015077042
65737,-0.08126333
